"PID","Sale_Price"
528120130,384388.059288348
533254050,211165.606973076
908103260,126538.408233088
905200290,160568.127242041
532478020,299178.3895271
907405140,200411.524961612
906394060,187100.150584044
902207140,106084.930583451
533205060,235706.817921328
535382150,89953.2211267159
909176180,135936.413346556
531367050,220339.162814303
905476225,128283.748614763
535301170,148893.781131655
535452060,127102.536029269
924100070,165547.357771257
905478190,103909.77802873
903230100,106642.56246375
528178090,352575.440273264
906392110,252000.35415814
531382070,242971.674486161
531375110,157460.005650783
916382010,219433.31183136
909101080,81277.3952020267
906223180,221075.940669867
534200030,118336.325755691
910203090,110460.26062157
528292020,207069.911474042
534451080,83954.8534210177
528488100,201993.139159372
904101040,126206.135025029
527216010,433935.565847382
527451410,93093.0821113679
905104080,108655.187090556
531363030,176577.050671017
528294060,178532.118502497
534204120,147339.369035253
902106010,139901.014050327
902128150,156345.938302902
534402170,174750.992563804
528186110,288029.959572729
535402180,111428.430226388
907251090,245102.076141902
903232030,90616.9971086781
909175050,204379.568607678
904351280,122577.910100846
908127100,110512.460421358
531382090,180216.271518694
908102020,111471.174649773
903231080,118942.306208185
910207110,91732.0369677023
535383100,96472.7832306449
916382120,290645.294542692
535454060,88785.3887929631
533217050,165846.397732818
902406020,113803.674966611
533251130,200689.561180005
532353050,134725.570377346
906204180,214071.808079521
527452070,143491.535328021
907252190,256347.035838258
909251040,155798.417198675
535327200,129711.595665469
906230030,275852.006188439
908188120,139743.912094769
535379100,130306.822810545
903430050,84055.5701394103
923252100,126570.294924005
903233030,129923.729351709
528144030,281863.253433733
907192040,220635.051056674
907202010,152161.456248701
916386180,218264.848252068
535403280,149510.427521006
526353050,245516.245468917
527210050,396933.626985138
903429080,178958.536704333
528150070,452807.457395314
527358120,164251.511538985
916455150,295244.974371978
916403010,188487.869280473
907253110,222314.089886424
527401160,125987.102148817
907203090,117075.868591693
906204280,228182.032996156
528360050,491310.137623725
914460110,220939.390696572
534127130,167775.578607169
527356060,171671.411181441
528186080,299736.751242863
906475200,229191.615922683
909278020,137212.340159086
528231050,180149.043648738
535380110,100456.703915707
535175070,140643.208101666
903228060,129253.316785548
528170070,260576.30495235
904301060,146730.568974905
902207170,98096.9878179538
535325320,120068.952835828
907275150,296493.468987827
535175030,155984.881152168
902105110,118034.180022635
910204050,141222.741685374
527146135,293648.561733108
528235000,175919.402152443
528275070,227251.021459486
527353080,180039.973294105
905478030,134874.980575069
533352170,172613.19604876
535457010,142382.995265436
924152030,220560.324431498
532377050,147095.627639607
533252020,172833.647119728
923225300,90436.7271793754
923228220,88982.2284175146
535303030,174944.853786858
906223210,231707.327187571
535402070,136234.416011511
906394020,203017.846806813
906403060,220081.322889684
534151120,257234.082318219
907135040,152798.867536944
528116010,332230.790285967
903429010,122166.16570846
533253070,201948.132360809
902406030,116064.590689366
903201080,182481.115351531
908204160,79770.4540214321
908250040,108249.469165166
534431130,120415.802604064
905377020,143147.616255926
534431070,153213.61717202
527165130,169462.401979111
527302090,215804.565618106
907202100,120034.500158635
907295020,220718.493509748
527163010,170718.146840615
904101170,122744.421652559
535354070,127865.371472436
535154060,167935.00310134
907202240,176177.417499321
528280180,209086.675777271
905104240,127494.670621864
534201240,134687.545572248
528490040,228310.304019979
527454200,133620.147872365
535403030,130908.98119624
528490080,201650.17101669
527127150,216329.089864714
906204140,218621.026256369
903227090,123563.706873823
528108140,393438.229738164
902304040,131452.792774971
527450080,121586.022175235
923202025,181240.841043171
905427050,163454.564165024
533223010,178547.683683088
906475170,278832.690633411
534428020,130726.803720624
914474070,220125.823505958
907262070,181832.932571539
528114040,379746.327065204
923225260,158844.734944618
906426060,273689.667182123
527404020,128514.678384948
902125080,105825.042318804
903476100,88935.3780783567
905475510,108581.79428812
534252240,165318.113335148
528228545,179059.116334782
534201280,129957.937460701
910205020,97875.8569276393
907200340,133180.242129773
535382020,129195.190690777
906382040,202930.638489907
909252170,140625.717403306
904100090,171924.080057849
531382120,209108.354378773
535105110,157979.03030647
535350040,136397.78680035
907410130,261045.626528799
527376100,149951.393177376
535177020,118283.533596587
533221090,165710.984727162
906201023,218306.211760365
533208140,188616.243693994
532376110,129559.018561563
905100030,145034.141430175
534204030,144328.166385343
902101050,140692.585129495
916176030,160887.258837758
534129060,207928.383827926
533253050,180690.669432884
902204120,138576.434753035
905351089,184203.998014699
909275160,148329.811516025
528366040,326027.893671191
527403120,95816.057765647
905101490,134247.630021579
906382030,232422.47739674
534400120,174989.23016399
909428190,227444.592351177
527302070,184621.242579299
906200230,167016.255538925
909276160,302232.069019363
534151180,239975.895376202
903481010,89784.7804231869
902106120,83870.820315473
910206010,40414.9821586547
916380060,271146.579244534
902301080,107942.29789368
907175080,214959.709931557
527162130,187844.895164216
535151080,133280.542061078
527131110,258180.993473006
923202137,108273.842171734
533252130,216008.329620583
531367010,201359.011310787
923225190,105414.737130511
533215040,268720.612036393
535454030,88108.3234939039
528344040,332431.250043751
906226070,114106.461860158
916125425,247936.487702697
527451640,115705.316086521
534129040,195391.06353613
528240060,193784.00888441
907401050,199948.171979013
533212150,155594.321169188
533210060,172872.843133992
528387030,286875.907157904
531385130,228927.460183761
907290230,145073.180224345
527328050,162649.144208538
907275140,281790.757724665
910203100,64414.9604145777
916125360,171917.672420496
528110070,294262.392088799
526351030,179484.750216356
905426030,167853.795909883
528477030,237085.303446943
908102130,106967.644075394
535179060,171554.235335292
535450180,80863.7702011861
902330010,139341.863917573
533213020,205410.904988862
531451290,190686.399985355
531375050,143047.74498171
528222060,185396.71190658
534476080,139373.000381008
531376060,185832.811606628
535455090,119581.407890514
527404140,112083.372104205
903206120,181167.852961771
910205130,138589.60651806
923226150,152073.039372057
533352150,149333.37481608
914478020,137343.294546923
905107320,139888.323496571
534151175,251353.13439124
923252075,131878.561777368
1007100110,155730.791745293
906475110,222664.110307257
534176250,140345.049594942
532477040,269470.528705122
531450040,178225.6196618
534278230,146296.137575612
527357180,285901.262918005
924100050,141347.161769233
911102090,92789.8600805005
907410040,198267.528510543
527354040,219885.513183811
903226170,134014.752866196
535453160,124224.315019684
905106140,148357.304675225
528480070,254436.537171196
528456220,201555.795849248
904301110,113336.72230044
528120100,237281.313607677
535304020,142026.798981341
905101200,104049.845431381
528427040,198882.163828638
526355080,352724.541549555
535403150,156648.230298018
527427230,178272.936659921
923230180,136311.196533971
914452190,140259.86882069
905225080,202879.343612698
533352075,199218.956139385
527276160,200288.358963704
534275010,131088.260887713
528150040,367317.148667608
908102140,113126.397962773
923225080,118699.111615034
905104180,134451.527694059
535451010,136510.538933238
907194020,210536.772646393
527375160,188822.651828939
906223140,233970.519499886
907290170,142733.614142373
527451650,119638.900272804
528186090,288694.227907473
527451450,100638.677006739
535476350,181622.362987726
528480130,213817.660318851
535402220,169303.522468302
527403360,120822.838573882
532377060,117968.933462911
527354200,188255.46272044
908152260,145174.667323203
528326030,304384.028124316
527452100,135746.632870001
535152050,204659.480669187
923228180,73125.9633433331
534104100,205207.701201159
902103150,125467.866486615
923203090,154283.614088929
903227140,135144.831220323
903426180,126303.538509313
528176010,449045.898059099
535450100,132217.686416219
905226030,110612.042100078
923276100,132661.801527941
528118030,407297.535471421
923225490,118188.278216479
914476450,185377.693480956
528458080,242735.725041331
535152280,145183.665189084
905426200,145627.262884416
906392120,302088.832466976
535402100,140567.20644501
907200190,144401.266171514
535302080,123836.80338159
535305160,101743.050805877
528221060,178273.945683485
533212050,171733.91244718
908208020,128862.410227025
534276010,117309.575892171
909256060,99736.6223867994
528150080,354882.292709515
902134060,103075.562133838
534275220,122164.92512175
907410110,223708.575697178
923225370,97671.5932810071
531452070,160938.330257972
534451110,113514.104975377
914475010,147507.375906566
527358140,202754.56616118
528250030,200427.688818083
528142010,316290.877839313
916460060,229294.204584688
535180020,163484.231767098
528386040,376067.725851005
906380070,316089.553380627
907260030,183374.95600921
535455060,116862.626225556
528358040,269354.745724001
909251030,140486.710780681
527164120,201679.984350528
528102010,377786.572611107
923229010,154524.175698288
527158020,173617.939461909
527455080,146124.469764726
907180040,198185.823977901
528327010,410801.183261084
528228280,197717.923702473
535180070,134976.597758245
905479110,118028.300504046
903484080,92731.5400673801
534426110,137712.928811576
534479120,118641.274318073
905475520,86867.5657041633
528174070,201537.19989074
916384080,242456.94480945
532377020,106500.162398482
909101190,139868.920126925
909275250,153468.563195833
905106170,125579.464041553
528172060,240173.620538419
532377100,121989.07975648
528290060,159624.691856232
534400060,160748.2531517
528221040,198835.933382115
531380080,234282.37802533
909455040,169655.333371301
907262060,230180.578148083
527455060,139945.062510379
531452020,124505.036793257
527425060,108885.259552309
909250030,93471.2877241379
535180100,142172.695114203
923225200,121269.060146295
534128100,161457.532800295
528253020,225850.669748019
907230240,141134.116591893
527451020,113929.601809237
902103170,100046.601807652
534226120,123235.257507516
533250110,220206.352672643
907280090,225461.211773998
909101060,66910.6768465128
535380050,137005.324273051
531475220,154045.096211839
907425030,146789.524251338
907192030,182584.25575968
535377100,94845.9277434047
923202220,140240.906239583
923229100,207065.668746735
902106140,105815.783566458
909475230,294405.670179439
526303060,222437.670241027
528294050,165217.223549325
909275310,227320.099467334
528480040,245834.438922294
903226160,114380.697886909
905480030,106799.974630905
907425015,150578.01534873
528218150,183653.622205081
905352140,251103.330353065
907290020,249285.063058703
909251170,161449.95383012
535302070,125387.636112206
532378240,120165.966145457
527402130,107670.77030615
533221080,171768.371300825
905108170,151522.891164065
527158090,174958.549051569
535355020,188415.671345422
535451210,111458.898826338
528326110,337374.63765123
908152060,126725.116358022
908188140,139743.912094769
531375060,139856.369756511
902204060,126434.146369915
907194110,191539.925054441
907196060,199793.657780405
909250210,112015.167595868
902109160,113447.842552621
907192090,210486.583909079
908276140,103541.223652476
903456060,79931.7386673586
535353060,122519.814470892
534175080,214868.093026987
903430080,120544.546852597
906223110,230012.01078013
528431050,269001.274130722
914476430,157738.431061564
906426195,259065.099137533
905226130,152488.461623942
528363110,348759.478716416
907412090,196248.148070645
905402110,136496.927715624
528102110,465626.577800077
908201100,88243.1026283692
914476080,121912.372804155
533206040,181110.850643689
909281080,215724.586572724
902105130,81151.4464746276
916403230,192421.654814668
